wkt_geom;InputID;TargetID;Distance
LineString (6.97323749999998199 50.94566700000001447, 10.96548649999999725 49.49141950000000634);DE538C1;DE004C1;327578.4882
LineString (8.51391100000000733 50.56606950000002598, 9.47458000000000311 47.68808749999999463);DE072C1;DE079C1;327648.4146
LineString (6.619954000000007 51.45274349999999686, 10.01188600000000406 53.54765250000002652);DE002C1;DE023C1;327652.0597
LineString (7.66976199999999153 51.38692600000001676, 12.37476900000001478 51.34217399999999998);DE008C1;DE045C1;327667.2673
LineString (7.07130100000000539 51.55398150000002033, 10.89892400000002226 49.88722899999999072);DE062C1;DE503C1;327713.8691
LineString (8.26036449999998013 50.0791510000000244, 11.64139000000000124 52.11651999999997997);DE019C1;DE020C1;327756.1416
LineString (7.57955149999997957 50.3485145000000216, 11.39500700000002098 48.75510750000000826);DE042C1;DE534C1;328007.5323
LineString (7.01719300000002022 51.43384550000001809, 11.64139000000000124 52.11651999999997997);DE006C1;DE019C1;328020.0115
LineString (7.81812800000000152 47.99256750000000693, 12.15950049999997873 48.5446774999999775);DE027C1;DE067C1;328038.0789
LineString (7.16895149999999148 51.25060700000000224, 10.97814549999998235 49.58233100000001059);DE545C1;DE546C1;328164.6826
LineString (7.47491899999999987 51.5161939999999845, 9.17207350000001043 48.77454399999999168);DE007C1;DE010C1;328177.9258
LineString (8.54062499999997726 52.01097349999997732, 10.96548649999999725 49.49141950000000634);DE017C1;DE538C1;328352.5781
LineString (7.47491899999999987 51.5161939999999845, 10.97814549999998235 49.58233100000001059);DE010C1;DE545C1;328456.756
LineString (8.39684649999998101 49.4820775000000026, 12.10872649999998885 47.84438599999998587);DE069C1;DE518C1;328468.4359
LineString (7.15434749999997166 50.97915349999999535, 11.07928099999998039 49.436396000000002);DE014C1;DE541C1;328495.8331
LineString (7.82354249999997364 51.66521099999999933, 10.96548649999999725 49.49141950000000634);DE514C1;DE538C1;328576.2702
LineString (9.00408850000002303 48.71228849999999966, 12.08271350000001121 50.89400499999999283);DE068C1;DE535C1;328579.2527
LineString (9.46035299999999779 51.31149499999997943, 10.05274850000000697 48.38061900000002424);DE076C1;DE513C1;328759.297
LineString (7.82354249999997364 51.66521099999999933, 12.13591800000000376 50.49836649999997462);DE063C1;DE514C1;328821.6394
LineString (7.49763050000001385 51.34817249999997557, 11.58467250000001059 49.9377435000000105);DE059C1;DE511C1;328861.5326
LineString (8.43504949999999099 49.32974250000000893, 12.48133350000000519 50.72846049999998286);DE080C1;DE544C1;328967.2422
LineString (7.66976199999999153 51.38692600000001676, 12.13591800000000376 50.49836649999997462);DE045C1;DE063C1;329034.177
LineString (7.06628949999998213 51.16230699999999842, 10.97814549999998235 49.58233100000001059);DE545C1;DE516C1;329074.7316
LineString (8.04696849999999131 52.27766800000000558, 8.43504949999999099 49.32974250000000893);DE080C1;DE517C1;329078.1209
LineString (8.58654799999999341 53.53815550000001622, 11.02032250000002023 50.98310049999997773);DE032C1;DE527C1;329262.9674
LineString (7.47491899999999987 51.5161939999999845, 12.08271350000001121 50.89400499999999283);DE010C1;DE535C1;329323.4502
LineString (8.58654799999999341 53.53815550000001622, 8.6826135000000022 50.57895250000001397);DE057C1;DE527C1;329331.6356
LineString (10.22090150000002495 50.04701299999999264, 13.02843250000000808 52.42620399999998426);DE041C1;DE077C1;329351.3237
LineString (7.10978749999998172 50.70573200000001179, 9.95002299999998741 48.39085649999998395);DE034C1;DE532C1;329387.4811
LineString (8.2414969999999812 49.97418649999997342, 12.37476900000001478 51.34217399999999998);DE008C1;DE037C1;329449.4133
LineString (7.22498200000001134 51.46995500000002721, 11.9685024999999996 51.47979600000002165);DE015C1;DE018C1;329517.7919
LineString (6.70211899999998195 51.17296199999998407, 9.32652450000000499 48.74129199999998718);DE046C1;DE521C1;329528.8231
LineString (8.75422350000002325 51.73023899999998321, 13.40185100000002194 52.50153050000000121);DE523C1;DE001C1;329663.1479
LineString (7.10978749999998172 50.70573200000001179, 11.58467250000001059 49.9377435000000105);DE034C1;DE059C1;329876.6968
LineString (7.00688350000001492 49.23980799999998226, 9.9314979999999764 51.54304250000001275);DE021C1;DE040C1;329935.0122
LineString (11.41658699999999271 53.62152400000002217, 12.48133350000000519 50.72846049999998286);DE031C1;DE544C1;330040.3935
LineString (6.70211899999998195 51.17296199999998407, 10.89892400000002226 49.88722899999999072);DE062C1;DE521C1;330092.413
LineString (8.71288199999997914 48.87641750000000229, 12.08271350000001121 50.89400499999999283);DE533C1;DE535C1;330103.089
LineString (8.75422350000002325 51.73023899999998321, 9.17207350000001043 48.77454399999999168);DE007C1;DE523C1;330119.6859
LineString (7.2132230000000277 51.60496449999999413, 11.9685024999999996 51.47979600000002165);DE018C1;DE525C1;330138.1114
LineString (7.33101950000002489 51.42741449999999759, 10.97814549999998235 49.58233100000001059);DE543C1;DE545C1;330188.348
LineString (8.50036649999998417 49.49939000000000533, 11.9685024999999996 51.47979600000002165);DE018C1;DE502C1;330243.0683
LineString (10.01188600000000406 53.54765250000002652, 14.49034399999999323 52.32476450000001478);DE029C1;DE002C1;330362.0144
LineString (6.41196600000000672 51.16721300000000383, 9.00408850000002303 48.71228849999999966);DE036C1;DE068C1;330382.6807
LineString (7.20864849999998114 51.53749199999998609, 11.9685024999999996 51.47979600000002165);DE018C1;DE515C1;330468.2313
LineString (7.47491899999999987 51.5161939999999845, 9.00408850000002303 48.71228849999999966);DE010C1;DE068C1;330484.6178
LineString (7.22498200000001134 51.46995500000002721, 9.17207350000001043 48.77454399999999168);DE007C1;DE015C1;330541.0635
LineString (6.5796100000000024 51.34522650000002386, 9.21748150000001942 48.90369349999997439);DE049C1;DE508C1;330611.8024
LineString (7.62363950000002433 51.95436849999998685, 9.18234150000000682 49.15271150000000944);DE504C1;DE529C1;330632.2778
LineString (7.2243310000000065 51.1826874999999859, 9.18820549999998093 48.49389700000000403);DE530C1;DE537C1;330721.3712
LineString (8.51391100000000733 50.56606950000002598, 8.58654799999999341 53.53815550000001622);DE079C1;DE527C1;330736.3954
LineString (8.43504949999999099 49.32974250000000893, 9.94385099999999511 52.14473349999997254);DE080C1;DE542C1;330747.3257
LineString (7.01540099999999711 51.05310800000000881, 10.96548649999999725 49.49141950000000634);DE519C1;DE538C1;330803.5952
LineString (8.26036449999998013 50.0791510000000244, 12.15950049999997873 48.5446774999999775);DE020C1;DE067C1;330856.427
LineString (6.92024450000002389 51.57158900000001722, 11.64139000000000124 52.11651999999997997);DE019C1;DE528C1;330902.4243
LineString (6.81018249999999625 51.23549450000001571, 9.32652450000000499 48.74129199999998718);DE011C1;DE046C1;330907.0848
LineString (7.10978749999998172 50.70573200000001179, 8.58654799999999341 53.53815550000001622);DE034C1;DE527C1;330975.9296
LineString (7.47491899999999987 51.5161939999999845, 12.23099799999999959 51.85378350000002001);DE010C1;DE082C1;331002.8939
LineString (7.33101950000002489 51.42741449999999759, 7.94381249999997863 48.4777339999999981);DE073C1;DE543C1;331018.3199
LineString (9.43853100000001177 54.78499449999998205, 11.64139000000000124 52.11651999999997997);DE019C1;DE052C1;331047.6608
LineString (6.8784610000000157 51.41378150000002734, 10.89892400000002226 49.88722899999999072);DE022C1;DE062C1;331122.2355
LineString (7.33101950000002489 51.42741449999999759, 9.32652450000000499 48.74129199999998718);DE046C1;DE543C1;331127.1459
LineString (8.54062499999997726 52.01097349999997732, 12.91179249999999001 50.82634000000001606);DE017C1;DE505C1;331340.8273
LineString (7.19004949999998644 50.77139599999998154, 9.95002299999998741 48.39085649999998395);DE532C1;DE075C1;331517.865
LineString (10.78489350000000968 52.41075599999999213, 11.07928099999998039 49.436396000000002);DE014C1;DE526C1;331533.9215
LineString (7.16895149999999148 51.25060700000000224, 9.04793699999999035 48.52770600000002332);DE050C1;DE546C1;331567.23
LineString (6.41196600000000672 51.16721300000000383, 9.17207350000001043 48.77454399999999168);DE007C1;DE036C1;331661.3913
LineString (7.49763050000001385 51.34817249999997557, 11.07928099999998039 49.436396000000002);DE014C1;DE511C1;331734.7224
LineString (6.10988750000001346 50.75939249999998992, 7.81812800000000152 47.99256750000000693);DE027C1;DE507C1;331757.7861
LineString (7.62363950000002433 51.95436849999998685, 12.08271350000001121 50.89400499999999283);DE504C1;DE535C1;331764.1723
LineString (7.47491899999999987 51.5161939999999845, 9.98447249999998121 54.08112749999997959);DE010C1;DE055C1;331798.3791
LineString (8.35688349999998081 49.53306400000002441, 9.7697029999999927 52.3794990000000098);DE013C1;DE070C1;331836.5487
LineString (6.41196600000000672 51.16721300000000383, 10.78489350000000968 52.41075599999999213);DE036C1;DE526C1;331871.8383
LineString (10.97814549999998235 49.58233100000001059, 12.5193295000000262 52.40272549999997409);DE056C1;DE545C1;331876.7997
LineString (10.52413400000000365 52.27524549999998271, 14.96651800000000776 51.14150899999998501);DE074C1;DE506C1;331901.0055
LineString (9.15033149999999296 47.7067220000000134, 13.41507699999999659 48.58209799999997358);DE054C1;DE081C1;331906.9034
LineString (7.22498200000001134 51.46995500000002721, 9.00408850000002303 48.71228849999999966);DE015C1;DE068C1;332083.0085
LineString (9.7697029999999927 52.3794990000000098, 10.96548649999999725 49.49141950000000634);DE013C1;DE538C1;332091.2133
LineString (7.62363950000002433 51.95436849999998685, 8.41270750000001044 49.01135299999998551);DE504C1;DE035C1;332126.1774
LineString (7.07130100000000539 51.55398150000002033, 9.21748150000001942 48.90369349999997439);DE049C1;DE503C1;332167.8143
LineString (7.2243310000000065 51.1826874999999859, 11.9685024999999996 51.47979600000002165);DE018C1;DE530C1;332241.6488
LineString (6.81018249999999625 51.23549450000001571, 10.41663449999998647 53.24105550000001585);DE011C1;DE058C1;332337.646
LineString (6.619954000000007 51.45274349999999686, 11.31787400000001753 50.97834749999998394);DE023C1;DE030C1;332408.1533
LineString (7.82354249999997364 51.66521099999999933, 12.5193295000000262 52.40272549999997409);DE056C1;DE514C1;332470.4534
LineString (10.97814549999998235 49.58233100000001059, 14.96651800000000776 51.14150899999998501);DE074C1;DE545C1;332528.2109
LineString (8.50036649999998417 49.49939000000000533, 9.7697029999999927 52.3794990000000098);DE013C1;DE502C1;332579.735
LineString (8.04696849999999131 52.27766800000000558, 10.89892400000002226 49.88722899999999072);DE062C1;DE517C1;332599.8863
LineString (7.49763050000001385 51.34817249999997557, 12.23099799999999959 51.85378350000002001);DE082C1;DE511C1;332687.6619
LineString (7.06628949999998213 51.16230699999999842, 10.01188600000000406 53.54765250000002652);DE002C1;DE516C1;332699.1152
LineString (7.2132230000000277 51.60496449999999413, 9.21748150000001942 48.90369349999997439);DE049C1;DE525C1;332706.5126
LineString (7.2132230000000277 51.60496449999999413, 9.98447249999998121 54.08112749999997959);DE055C1;DE525C1;332806.3049
LineString (6.10988750000001346 50.75939249999998992, 10.37074499999999944 52.12447200000002567);DE507C1;DE536C1;332840.0581
LineString (7.49763050000001385 51.34817249999997557, 9.04793699999999035 48.52770600000002332);DE050C1;DE511C1;332850.3418
LineString (9.65230900000000247 50.56311950000002753, 10.01188600000000406 53.54765250000002652);DE002C1;DE065C1;332997.5023
LineString (7.66976199999999153 51.38692600000001676, 9.04793699999999035 48.52770600000002332);DE045C1;DE050C1;333031.6708
LineString (8.7807770000000005 53.11898949999999786, 8.93463700000000927 50.12690950000001067);DE012C1;DE047C1;333069.4434
LineString (6.73478000000000065 51.43959200000000465, 9.21748150000001942 48.90369349999997439);DE049C1;DE501C1;333157.1274
LineString (10.72754950000000917 53.87249750000000859, 11.58702599999998029 50.92425750000001017);DE510C1;DE547C1;333233.3219
LineString (7.57955149999997957 50.3485145000000216, 11.9685024999999996 51.47979600000002165);DE018C1;DE042C1;333265.225
LineString (8.6647530000000188 49.88157250000000431, 12.23099799999999959 51.85378350000002001);DE025C1;DE082C1;333342.9263
LineString (9.18234150000000682 49.15271150000000944, 12.37476900000001478 51.34217399999999998);DE008C1;DE529C1;333348.8588
LineString (7.16895149999999148 51.25060700000000224, 10.96548649999999725 49.49141950000000634);DE538C1;DE546C1;333462.665
LineString (7.94381249999997863 48.4777339999999981, 9.46035299999999779 51.31149499999997943);DE073C1;DE513C1;333475.5056
LineString (7.01719300000002022 51.43384550000001809, 9.17207350000001043 48.77454399999999168);DE006C1;DE007C1;333522.5946
LineString (6.5796100000000024 51.34522650000002386, 7.94381249999997863 48.4777339999999981);DE073C1;DE508C1;333639.9779
LineString (6.92024450000002389 51.57158900000001722, 11.58702599999998029 50.92425750000001017);DE528C1;DE547C1;333648.8112
LineString (7.06628949999998213 51.16230699999999842, 9.18820549999998093 48.49389700000000403);DE537C1;DE516C1;333726.8298
LineString (6.8784610000000157 51.41378150000002734, 11.58702599999998029 50.92425750000001017);DE022C1;DE547C1;333739.5519
LineString (8.22434449999997241 53.14457399999997733, 13.02843250000000808 52.42620399999998426);DE041C1;DE520C1;333771.5729
LineString (8.41270750000001044 49.01135299999998551, 8.54062499999997726 52.01097349999997732);DE017C1;DE035C1;333797.5374
LineString (6.5796100000000024 51.34522650000002386, 11.31787400000001753 50.97834749999998394);DE030C1;DE508C1;333900.5781
LineString (8.35688349999998081 49.53306400000002441, 12.10872649999998885 47.84438599999998587);DE069C1;DE070C1;333957.8158
LineString (7.06628949999998213 51.16230699999999842, 11.64139000000000124 52.11651999999997997);DE019C1;DE516C1;333977.6863
LineString (8.64419149999997671 50.1179480000000126, 8.7807770000000005 53.11898949999999786);DE005C1;DE012C1;334029.7909
LineString (7.06628949999998213 51.16230699999999842, 10.96548649999999725 49.49141950000000634);DE516C1;DE538C1;334051.5485
LineString (10.41663449999998647 53.24105550000001585, 13.78345649999999978 51.06644099999999753);DE009C1;DE058C1;334068.036
LineString (7.82354249999997364 51.66521099999999933, 10.13240200000001323 54.32481000000001359);DE039C1;DE514C1;334075.7505
LineString (6.97323749999998199 50.94566700000001447, 7.81812800000000152 47.99256750000000693);DE004C1;DE027C1;334094.1523
LineString (7.01719300000002022 51.43384550000001809, 9.00408850000002303 48.71228849999999966);DE006C1;DE068C1;334438.5211
LineString (11.58467250000001059 49.9377435000000105, 14.49034399999999323 52.32476450000001478);DE029C1;DE059C1;334442.2505
LineString (9.43853100000001177 54.78499449999998205, 12.5193295000000262 52.40272549999997409);DE052C1;DE056C1;334461.4613
LineString (7.47491899999999987 51.5161939999999845, 10.96548649999999725 49.49141950000000634);DE010C1;DE538C1;334674.023
LineString (10.30811849999997776 47.73818399999998974, 12.13591800000000376 50.49836649999997462);DE063C1;DE066C1;334682.3102
LineString (8.6826135000000022 50.57895250000001397, 12.5193295000000262 52.40272549999997409);DE056C1;DE057C1;334859.9501
LineString (8.0874564999999734 53.56689799999998058, 8.6826135000000022 50.57895250000001397);DE048C1;DE057C1;334956.4521
LineString (7.10978749999998172 50.70573200000001179, 10.05274850000000697 48.38061900000002424);DE034C1;DE076C1;334964.0219
LineString (8.75422350000002325 51.73023899999998321, 9.32652450000000499 48.74129199999998718);DE046C1;DE523C1;334965.9917
LineString (8.0874564999999734 53.56689799999998058, 8.51391100000000733 50.56606950000002598);DE048C1;DE079C1;335174.3718
LineString (7.16895149999999148 51.25060700000000224, 11.9685024999999996 51.47979600000002165);DE018C1;DE546C1;335175.946
LineString (7.15434749999997166 50.97915349999999535, 11.58467250000001059 49.9377435000000105);DE541C1;DE059C1;335189.4758
LineString (6.8784610000000157 51.41378150000002734, 7.94381249999997863 48.4777339999999981);DE022C1;DE073C1;335393.4517
LineString (8.35688349999998081 49.53306400000002441, 11.9685024999999996 51.47979600000002165);DE018C1;DE070C1;335395.1731
LineString (7.01719300000002022 51.43384550000001809, 7.94381249999997863 48.4777339999999981);DE006C1;DE073C1;335451.6069
LineString (7.76069999999998572 49.4328869999999938, 12.13591800000000376 50.49836649999997462);DE044C1;DE063C1;335470.2812
LineString (7.82354249999997364 51.66521099999999933, 9.17207350000001043 48.77454399999999168);DE007C1;DE514C1;335616.9236
LineString (7.15434749999997166 50.97915349999999535, 7.81812800000000152 47.99256750000000693);DE027C1;DE541C1;335625.3506
LineString (8.7807770000000005 53.11898949999999786, 12.08271350000001121 50.89400499999999283);DE535C1;DE012C1;335638.0463
LineString (11.07928099999998039 49.436396000000002, 14.96651800000000776 51.14150899999998501);DE014C1;DE074C1;335661.3748
LineString (7.62363950000002433 51.95436849999998685, 12.37476900000001478 51.34217399999999998);DE008C1;DE504C1;335763.5078
LineString (7.47491899999999987 51.5161939999999845, 9.32652450000000499 48.74129199999998718);DE010C1;DE046C1;335825.6051
LineString (7.15434749999997166 50.97915349999999535, 11.64139000000000124 52.11651999999997997);DE019C1;DE541C1;335923.5082
LineString (6.8471154999999726 51.5131279999999947, 9.21748150000001942 48.90369349999997439);DE049C1;DE509C1;335933.286
LineString (6.10988750000001346 50.75939249999998992, 9.18820549999998093 48.49389700000000403);DE537C1;DE507C1;336027.9633
LineString (7.33101950000002489 51.42741449999999759, 10.96548649999999725 49.49141950000000634);DE538C1;DE543C1;336062.6967
LineString (6.5796100000000024 51.34522650000002386, 10.41663449999998647 53.24105550000001585);DE058C1;DE508C1;336131.4694
LineString (8.75422350000002325 51.73023899999998321, 9.00408850000002303 48.71228849999999966);DE068C1;DE523C1;336169.2253
LineString (6.8784610000000157 51.41378150000002734, 9.17207350000001043 48.77454399999999168);DE007C1;DE022C1;336286.3221
LineString (7.2243310000000065 51.1826874999999859, 11.07928099999998039 49.436396000000002);DE014C1;DE530C1;336291.9683
LineString (9.00408850000002303 48.71228849999999966, 12.48133350000000519 50.72846049999998286);DE068C1;DE544C1;336326.1673
LineString (8.54062499999997726 52.01097349999997732, 13.40185100000002194 52.50153050000000121);DE001C1;DE017C1;336340.2673
LineString (10.37074499999999944 52.12447200000002567, 14.96651800000000776 51.14150899999998501);DE074C1;DE536C1;336401.7652
LineString (8.41270750000001044 49.01135299999998551, 12.08271350000001121 50.89400499999999283);DE035C1;DE535C1;336412.4986
LineString (8.39684649999998101 49.4820775000000026, 9.7697029999999927 52.3794990000000098);DE013C1;DE518C1;336451.869
LineString (6.81018249999999625 51.23549450000001571, 11.58702599999998029 50.92425750000001017);DE011C1;DE547C1;336472.5441
LineString (7.15434749999997166 50.97915349999999535, 10.41663449999998647 53.24105550000001585);DE058C1;DE541C1;336521.9538
LineString (7.76069999999998572 49.4328869999999938, 12.15950049999997873 48.5446774999999775);DE044C1;DE067C1;336694.6206
LineString (12.10872649999998885 47.84438599999998587, 12.91179249999999001 50.82634000000001606);DE069C1;DE505C1;336732.5634
LineString (7.22498200000001134 51.46995500000002721, 7.94381249999997863 48.4777339999999981);DE073C1;DE015C1;336786.4459
LineString (7.01540099999999711 51.05310800000000881, 10.41663449999998647 53.24105550000001585);DE058C1;DE519C1;336789.2458
LineString (6.8784610000000157 51.41378150000002734, 9.00408850000002303 48.71228849999999966);DE022C1;DE068C1;336798.4275
LineString (8.7807770000000005 53.11898949999999786, 8.78096799999997302 50.09105499999998301);DE531C1;DE012C1;336887.3229
LineString (7.19004949999998644 50.77139599999998154, 10.05274850000000697 48.38061900000002424);DE075C1;DE076C1;336948.9545
LineString (8.39684649999998101 49.4820775000000026, 11.9685024999999996 51.47979600000002165);DE018C1;DE518C1;337049.1396
LineString (7.81812800000000152 47.99256750000000693, 12.11373750000001337 49.01306849999997439);DE027C1;DE028C1;337049.9017
LineString (8.2414969999999812 49.97418649999997342, 11.64139000000000124 52.11651999999997997);DE019C1;DE037C1;337053.4857
LineString (6.81018249999999625 51.23549450000001571, 10.01188600000000406 53.54765250000002652);DE002C1;DE011C1;337129.6997
LineString (9.18234150000000682 49.15271150000000944, 9.94385099999999511 52.14473349999997254);DE529C1;DE542C1;337161.1008
LineString (6.8471154999999726 51.5131279999999947, 11.64139000000000124 52.11651999999997997);DE019C1;DE509C1;337298.3908
LineString (7.62363950000002433 51.95436849999998685, 9.43853100000001177 54.78499449999998205);DE052C1;DE504C1;337367.8099
LineString (8.6826135000000022 50.57895250000001397, 10.30811849999997776 47.73818399999998974);DE057C1;DE066C1;337422.2983
LineString (6.8471154999999726 51.5131279999999947, 11.58702599999998029 50.92425750000001017);DE509C1;DE547C1;337517.6908
LineString (7.33101950000002489 51.42741449999999759, 12.08271350000001121 50.89400499999999283);DE535C1;DE543C1;337596.2175
LineString (6.92024450000002389 51.57158900000001722, 10.89892400000002226 49.88722899999999072);DE062C1;DE528C1;337597.4244
LineString (6.97323749999998199 50.94566700000001447, 11.07928099999998039 49.436396000000002);DE004C1;DE014C1;337805.0546
LineString (7.20864849999998114 51.53749199999998609, 9.17207350000001043 48.77454399999999168);DE007C1;DE515C1;337812.1579
LineString (8.54062499999997726 52.01097349999997732, 11.07928099999998039 49.436396000000002);DE014C1;DE017C1;337830.9894
LineString (9.65230900000000247 50.56311950000002753, 13.40185100000002194 52.50153050000000121);DE001C1;DE065C1;337869.6304
LineString (6.8784610000000157 51.41378150000002734, 11.64139000000000124 52.11651999999997997);DE019C1;DE022C1;337917.2621
LineString (8.22434449999997241 53.14457399999997733, 11.58702599999998029 50.92425750000001017);DE520C1;DE547C1;337990.0147
LineString (8.22434449999997241 53.14457399999997733, 8.64419149999997671 50.1179480000000126);DE005C1;DE520C1;337994.0447
LineString (7.66976199999999153 51.38692600000001676, 9.98447249999998121 54.08112749999997959);DE045C1;DE055C1;338091.3902
LineString (8.6826135000000022 50.57895250000001397, 12.15950049999997873 48.5446774999999775);DE057C1;DE067C1;338253.8373
LineString (6.5796100000000024 51.34522650000002386, 10.01188600000000406 53.54765250000002652);DE002C1;DE508C1;338338.5923
LineString (9.46035299999999779 51.31149499999997943, 10.13240200000001323 54.32481000000001359);DE039C1;DE513C1;338372.8374
LineString (7.15434749999997166 50.97915349999999535, 8.45193599999998924 48.05600850000001856);DE541C1;DE051C1;338401.6611
LineString (7.62363950000002433 51.95436849999998685, 12.5193295000000262 52.40272549999997409);DE056C1;DE504C1;338514.6857
LineString (7.2243310000000065 51.1826874999999859, 11.58467250000001059 49.9377435000000105);DE530C1;DE059C1;338516.5622
LineString (6.8471154999999726 51.5131279999999947, 10.89892400000002226 49.88722899999999072);DE062C1;DE509C1;338534.9377
LineString (11.9685024999999996 51.47979600000002165, 13.41507699999999659 48.58209799999997358);DE018C1;DE081C1;338546.6637
LineString (7.82354249999997364 51.66521099999999933, 11.07928099999998039 49.436396000000002);DE014C1;DE514C1;338627.7032
LineString (7.76069999999998572 49.4328869999999938, 9.94385099999999511 52.14473349999997254);DE044C1;DE542C1;338648.1927
LineString (7.22498200000001134 51.46995500000002721, 9.32652450000000499 48.74129199999998718);DE015C1;DE046C1;338670.8621
LineString (8.0874564999999734 53.56689799999998058, 12.23099799999999959 51.85378350000002001);DE048C1;DE082C1;338687.5784
LineString (10.72754950000000917 53.87249750000000859, 14.36628000000001748 51.77269000000001142);DE510C1;DE539C1;338699.7266
LineString (6.97323749999998199 50.94566700000001447, 8.45193599999998924 48.05600850000001856);DE004C1;DE051C1;338745.822
LineString (8.54062499999997726 52.01097349999997732, 12.14301100000000133 54.14743499999997312);DE017C1;DE043C1;338755.3949
LineString (6.619954000000007 51.45274349999999686, 9.21748150000001942 48.90369349999997439);DE023C1;DE049C1;338800.157
LineString (6.65507450000001199 49.76293700000002218, 11.02032250000002023 50.98310049999997773);DE032C1;DE026C1;338836.844
LineString (9.18820549999998093 48.49389700000000403, 12.08271350000001121 50.89400499999999283);DE535C1;DE537C1;338874.628
LineString (10.96548649999999725 49.49141950000000634, 14.96651800000000776 51.14150899999998501);DE074C1;DE538C1;338892.0789
LineString (7.22498200000001134 51.46995500000002721, 10.97814549999998235 49.58233100000001059);DE015C1;DE545C1;338924.9188
LineString (6.92024450000002389 51.57158900000001722, 9.21748150000001942 48.90369349999997439);DE049C1;DE528C1;338965.7557
LineString (8.69418150000001333 49.40551349999998365, 12.37476900000001478 51.34217399999999998);DE008C1;DE522C1;338990.9326
LineString (8.58654799999999341 53.53815550000001622, 9.65230900000000247 50.56311950000002753);DE527C1;DE065C1;338994.116
LineString (7.82354249999997364 51.66521099999999933, 9.00408850000002303 48.71228849999999966);DE068C1;DE514C1;339096.2391
LineString (7.47491899999999987 51.5161939999999845, 11.58467250000001059 49.9377435000000105);DE010C1;DE059C1;339100.0571
LineString (6.70211899999998195 51.17296199999998407, 9.04793699999999035 48.52770600000002332);DE050C1;DE521C1;339115.8898
LineString (12.08271350000001121 50.89400499999999283, 12.10872649999998885 47.84438599999998587);DE069C1;DE535C1;339174.2646
LineString (7.16895149999999148 51.25060700000000224, 9.18820549999998093 48.49389700000000403);DE537C1;DE546C1;339209.28
LineString (7.20864849999998114 51.53749199999998609, 9.98447249999998121 54.08112749999997959);DE055C1;DE515C1;339294.8352
LineString (8.6647530000000188 49.88157250000000431, 12.10872649999998885 47.84438599999998587);DE025C1;DE069C1;339313.9094
LineString (8.22434449999997241 53.14457399999997733, 8.93463700000000927 50.12690950000001067);DE047C1;DE520C1;339323.9444
LineString (8.01170450000000756 50.88107500000000982, 11.39500700000002098 48.75510750000000826);DE540C1;DE534C1;339341.1123
LineString (10.89892400000002226 49.88722899999999072, 13.40185100000002194 52.50153050000000121);DE001C1;DE062C1;339368.6917
LineString (8.69418150000001333 49.40551349999998365, 9.7697029999999927 52.3794990000000098);DE013C1;DE522C1;339377.8252
LineString (7.20864849999998114 51.53749199999998609, 9.00408850000002303 48.71228849999999966);DE068C1;DE515C1;339440.4987
LineString (7.49763050000001385 51.34817249999997557, 12.13591800000000376 50.49836649999997462);DE063C1;DE511C1;339492.0366
LineString (8.43504949999999099 49.32974250000000893, 10.37074499999999944 52.12447200000002567);DE080C1;DE536C1;339579.5668
LineString (7.47491899999999987 51.5161939999999845, 7.94381249999997863 48.4777339999999981);DE073C1;DE010C1;339630.7762
LineString (7.66976199999999153 51.38692600000001676, 9.18820549999998093 48.49389700000000403);DE537C1;DE045C1;339725.3619
LineString (7.49763050000001385 51.34817249999997557, 12.37476900000001478 51.34217399999999998);DE008C1;DE511C1;339755.3703
LineString (8.04696849999999131 52.27766800000000558, 13.02843250000000808 52.42620399999998426);DE041C1;DE517C1;339762.3488
LineString (10.13240200000001323 54.32481000000001359, 11.9685024999999996 51.47979600000002165);DE018C1;DE039C1;339827.8101
LineString (7.49763050000001385 51.34817249999997557, 9.18820549999998093 48.49389700000000403);DE511C1;DE537C1;339871.1057
LineString (7.00688350000001492 49.23980799999998226, 11.58467250000001059 49.9377435000000105);DE040C1;DE059C1;339919.4616
LineString (7.07130100000000539 51.55398150000002033, 11.9685024999999996 51.47979600000002165);DE018C1;DE503C1;339975.1456
LineString (8.50036649999998417 49.49939000000000533, 10.52413400000000365 52.27524549999998271);DE506C1;DE502C1;340023.4679
LineString (9.7697029999999927 52.3794990000000098, 11.07928099999998039 49.436396000000002);DE013C1;DE014C1;340104.4727
LineString (8.26036449999998013 50.0791510000000244, 8.7807770000000005 53.11898949999999786);DE012C1;DE020C1;340125.658
LineString (8.58654799999999341 53.53815550000001622, 11.31787400000001753 50.97834749999998394);DE030C1;DE527C1;340403.929
LineString (6.10988750000001346 50.75939249999998992, 8.0874564999999734 53.56689799999998058);DE048C1;DE507C1;340408.1357
LineString (6.5796100000000024 51.34522650000002386, 9.00408850000002303 48.71228849999999966);DE068C1;DE508C1;340463.9091
LineString (8.69418150000001333 49.40551349999998365, 12.91179249999999001 50.82634000000001606);DE505C1;DE522C1;340477.3224
LineString (8.71288199999997914 48.87641750000000229, 12.48133350000000519 50.72846049999998286);DE533C1;DE544C1;340560.6308
LineString (8.26036449999998013 50.0791510000000244, 12.91179249999999001 50.82634000000001606);DE020C1;DE505C1;340576.3947
LineString (8.51391100000000733 50.56606950000002598, 10.30811849999997776 47.73818399999998974);DE066C1;DE079C1;340618.2336
LineString (8.6826135000000022 50.57895250000001397, 11.54725450000000819 48.15320350000001781);DE003C1;DE057C1;340644.4889
