wkt_geom;InputID;TargetID;Distance;IstInLoesung
LineString (8.45193599999998924 48.05600850000001856, 8.51391100000000733 50.56606950000002598);DE051C1;DE079C1;279194.6206;0
LineString (9.17207350000001043 48.77454399999999168, 11.02032250000002023 50.98310049999997773);DE007C1;DE032C1;279248.0013;0
LineString (6.41196600000000672 51.16721300000000383, 8.41270750000001044 49.01135299999998551);DE035C1;DE036C1;279265.4661;0
LineString (8.35688349999998081 49.53306400000002441, 12.11373750000001337 49.01306849999997439);DE028C1;DE070C1;279407.3848;0
LineString (8.50036649999998417 49.49939000000000533, 8.54062499999997726 52.01097349999997732);DE017C1;DE502C1;279411.8961;0
LineString (8.64419149999997671 50.1179480000000126, 12.11373750000001337 49.01306849999997439);DE005C1;DE028C1;279416.846;0
LineString (7.2132230000000277 51.60496449999999413, 9.94089600000000928 49.7846554999999853);DE524C1;DE525C1;279513.5885;0
LineString (6.5796100000000024 51.34522650000002386, 8.58654799999999341 53.53815550000001622);DE508C1;DE527C1;279562.4334;0
LineString (7.33101950000002489 51.42741449999999759, 8.41270750000001044 49.01135299999998551);DE035C1;DE543C1;279605.9518;0
LineString (7.62363950000002433 51.95436849999998685, 10.22090150000002495 50.04701299999999264);DE077C1;DE504C1;279721.7386;0
LineString (7.10978749999998172 50.70573200000001179, 9.04793699999999035 48.52770600000002332);DE034C1;DE050C1;279794.8314;0
LineString (10.05274850000000697 48.38061900000002424, 12.13591800000000376 50.49836649999997462);DE076C1;DE063C1;279797.9895;0
LineString (8.35688349999998081 49.53306400000002441, 11.54725450000000819 48.15320350000001781);DE003C1;DE070C1;279937.0594;0
LineString (7.62363950000002433 51.95436849999998685, 8.50036649999998417 49.49939000000000533);DE504C1;DE502C1;280021.6229;0
LineString (8.26036449999998013 50.0791510000000244, 12.13591800000000376 50.49836649999997462);DE020C1;DE063C1;280067.7978;0
LineString (9.94089600000000928 49.7846554999999853, 10.52413400000000365 52.27524549999998271);DE506C1;DE524C1;280077.2402;0
LineString (8.41270750000001044 49.01135299999998551, 12.15950049999997873 48.5446774999999775);DE035C1;DE067C1;280192.432;0
LineString (7.06628949999998213 51.16230699999999842, 8.71288199999997914 48.87641750000000229);DE516C1;DE533C1;280289.8077;0
LineString (8.45193599999998924 48.05600850000001856, 12.15950049999997873 48.5446774999999775);DE051C1;DE067C1;280354.1182;0
LineString (7.62363950000002433 51.95436849999998685, 8.39684649999998101 49.4820775000000026);DE504C1;DE518C1;280388.5843;0
LineString (8.26036449999998013 50.0791510000000244, 9.47458000000000311 47.68808749999999463);DE020C1;DE072C1;280409.6873;0
LineString (7.62363950000002433 51.95436849999998685, 7.76069999999998572 49.4328869999999938);DE044C1;DE504C1;280662.5668;0
LineString (7.16895149999999148 51.25060700000000224, 10.78489350000000968 52.41075599999999213);DE526C1;DE546C1;280666.2024;0
LineString (6.8784610000000157 51.41378150000002734, 10.22090150000002495 50.04701299999999264);DE022C1;DE077C1;280684.7417;0
LineString (10.09452800000002526 52.64497699999998304, 12.91179249999999001 50.82634000000001606);DE060C1;DE505C1;280710.0882;0
LineString (7.76069999999998572 49.4328869999999938, 9.9314979999999764 51.54304250000001275);DE021C1;DE044C1;280740.7851;0
LineString (10.78489350000000968 52.41075599999999213, 11.58467250000001059 49.9377435000000105);DE059C1;DE526C1;280749.4213;0
LineString (10.78489350000000968 52.41075599999999213, 10.89892400000002226 49.88722899999999072);DE526C1;DE062C1;280858.3915;0
LineString (6.10988750000001346 50.75939249999998992, 8.71288199999997914 48.87641750000000229);DE507C1;DE533C1;280953.0386;0
LineString (11.07928099999998039 49.436396000000002, 12.23099799999999959 51.85378350000002001);DE014C1;DE082C1;280972.0199;0
LineString (8.64419149999997671 50.1179480000000126, 12.48133350000000519 50.72846049999998286);DE005C1;DE544C1;280977.5992;0
LineString (7.01719300000002022 51.43384550000001809, 10.78489350000000968 52.41075599999999213);DE006C1;DE526C1;281030.4525;0
LineString (7.2243310000000065 51.1826874999999859, 10.78489350000000968 52.41075599999999213);DE526C1;DE530C1;281039.1179;0
LineString (9.94089600000000928 49.7846554999999853, 12.23099799999999959 51.85378350000002001);DE082C1;DE524C1;281086.6173;0
LineString (8.45193599999998924 48.05600850000001856, 8.6826135000000022 50.57895250000001397);DE051C1;DE057C1;281091.7619;0
LineString (7.01540099999999711 51.05310800000000881, 11.02032250000002023 50.98310049999997773);DE032C1;DE519C1;281100.0053;0
LineString (8.51391100000000733 50.56606950000002598, 12.48133350000000519 50.72846049999998286);DE544C1;DE079C1;281157.0906;0
LineString (6.10988750000001346 50.75939249999998992, 9.9314979999999764 51.54304250000001275);DE021C1;DE507C1;281209.081;0
LineString (10.22090150000002495 50.04701299999999264, 12.10872649999998885 47.84438599999998587);DE069C1;DE077C1;281267.386;0
LineString (6.81018249999999625 51.23549450000001571, 10.52413400000000365 52.27524549999998271);DE011C1;DE506C1;281296.0423;0
LineString (6.92024450000002389 51.57158900000001722, 10.78489350000000968 52.41075599999999213);DE526C1;DE528C1;281367.7813;0
LineString (6.5796100000000024 51.34522650000002386, 10.09452800000002526 52.64497699999998304);DE060C1;DE508C1;281379.1259;0
LineString (8.39684649999998101 49.4820775000000026, 8.54062499999997726 52.01097349999997732);DE017C1;DE518C1;281505.7508;0
LineString (7.76069999999998572 49.4328869999999938, 11.58467250000001059 49.9377435000000105);DE044C1;DE059C1;281569.3343;0
LineString (9.32652450000000499 48.74129199999998718, 12.13591800000000376 50.49836649999997462);DE046C1;DE063C1;281745.6769;0
LineString (7.19004949999998644 50.77139599999998154, 10.89892400000002226 49.88722899999999072);DE062C1;DE075C1;281770.1238;0
LineString (9.21748150000001942 48.90369349999997439, 11.58702599999998029 50.92425750000001017);DE049C1;DE547C1;281877.9929;0
LineString (8.6826135000000022 50.57895250000001397, 11.39500700000002098 48.75510750000000826);DE057C1;DE534C1;281901.9359;0
LineString (11.58467250000001059 49.9377435000000105, 12.5193295000000262 52.40272549999997409);DE056C1;DE059C1;281909.9438;0
LineString (8.75422350000002325 51.73023899999998321, 11.58467250000001059 49.9377435000000105);DE059C1;DE523C1;281957.6011;0
LineString (8.2414969999999812 49.97418649999997342, 10.37074499999999944 52.12447200000002567);DE037C1;DE536C1;281961.3654;0
LineString (7.10978749999998172 50.70573200000001179, 8.22434449999997241 53.14457399999997733);DE034C1;DE520C1;281974.5262;0
LineString (8.22434449999997241 53.14457399999997733, 12.14301100000000133 54.14743499999997312);DE043C1;DE520C1;282110.1094;0
LineString (8.75389100000001008 50.80562099999997372, 9.95002299999998741 48.39085649999998395);DE053C1;DE532C1;282139.6693;0
LineString (10.37074499999999944 52.12447200000002567, 14.49034399999999323 52.32476450000001478);DE029C1;DE536C1;282349.8628;0
LineString (9.9314979999999764 51.54304250000001275, 9.98447249999998121 54.08112749999997959);DE021C1;DE055C1;282467.4646;0
LineString (6.8784610000000157 51.41378150000002734, 9.94089600000000928 49.7846554999999853);DE022C1;DE524C1;282542.9492;0
LineString (6.70211899999998195 51.17296199999998407, 8.0874564999999734 53.56689799999998058);DE048C1;DE521C1;282586.5706;0
LineString (7.07130100000000539 51.55398150000002033, 9.94089600000000928 49.7846554999999853);DE524C1;DE503C1;282615.4508;0
LineString (8.6826135000000022 50.57895250000001397, 8.7807770000000005 53.11898949999999786);DE057C1;DE012C1;282696.6559;0
LineString (11.02032250000002023 50.98310049999997773, 14.49034399999999323 52.32476450000001478);DE029C1;DE032C1;282714.6329;0
LineString (7.07130100000000539 51.55398150000002033, 11.02032250000002023 50.98310049999997773);DE032C1;DE503C1;282793.597;0
LineString (7.66976199999999153 51.38692600000001676, 10.89892400000002226 49.88722899999999072);DE045C1;DE062C1;282831.2783;0
LineString (11.58467250000001059 49.9377435000000105, 14.36628000000001748 51.77269000000001142);DE059C1;DE539C1;282862.1761;0
LineString (9.95002299999998741 48.39085649999998395, 12.13591800000000376 50.49836649999997462);DE063C1;DE532C1;282934.5233;0
LineString (9.17207350000001043 48.77454399999999168, 9.46035299999999779 51.31149499999997943);DE007C1;DE513C1;282938.6214;0
LineString (8.7807770000000005 53.11898949999999786, 11.02032250000002023 50.98310049999997773);DE012C1;DE032C1;282958.5856;0
LineString (7.33101950000002489 51.42741449999999759, 11.31787400000001753 50.97834749999998394);DE030C1;DE543C1;283051.3795;0
LineString (6.65507450000001199 49.76293700000002218, 8.54062499999997726 52.01097349999997732);DE017C1;DE026C1;283079.1966;0
LineString (7.57955149999997957 50.3485145000000216, 10.05274850000000697 48.38061900000002424);DE076C1;DE042C1;283114.6228;0
LineString (8.75422350000002325 51.73023899999998321, 12.48133350000000519 50.72846049999998286);DE523C1;DE544C1;283152.1311;0
LineString (7.19004949999998644 50.77139599999998154, 8.7807770000000005 53.11898949999999786);DE012C1;DE075C1;283166.973;0
LineString (6.97323749999998199 50.94566700000001447, 7.94381249999997863 48.4777339999999981);DE073C1;DE004C1;283270.3607;0
LineString (7.19004949999998644 50.77139599999998154, 9.04793699999999035 48.52770600000002332);DE050C1;DE075C1;283306.7615;0
LineString (6.81018249999999625 51.23549450000001571, 8.58654799999999341 53.53815550000001622);DE011C1;DE527C1;283314.6732;0
LineString (8.50036649999998417 49.49939000000000533, 12.13591800000000376 50.49836649999997462);DE063C1;DE502C1;283315.3761;0
LineString (11.02032250000002023 50.98310049999997773, 12.15950049999997873 48.5446774999999775);DE032C1;DE067C1;283349.2191;0
LineString (10.22090150000002495 50.04701299999999264, 13.41507699999999659 48.58209799999997358);DE077C1;DE081C1;283654.3319;0
LineString (6.10988750000001346 50.75939249999998992, 9.18234150000000682 49.15271150000000944);DE529C1;DE507C1;283770.4358;0
LineString (8.7807770000000005 53.11898949999999786, 11.9685024999999996 51.47979600000002165);DE012C1;DE018C1;283781.8953;0
LineString (8.2414969999999812 49.97418649999997342, 12.13591800000000376 50.49836649999997462);DE037C1;DE063C1;283858.6677;0
LineString (7.2132230000000277 51.60496449999999413, 10.41663449999998647 53.24105550000001585);DE058C1;DE525C1;283915.8334;0
LineString (7.06628949999998213 51.16230699999999842, 8.58654799999999341 53.53815550000001622);DE516C1;DE527C1;283924.3695;0
LineString (7.15434749999997166 50.97915349999999535, 7.94381249999997863 48.4777339999999981);DE073C1;DE541C1;283975.4117;0
LineString (6.619954000000007 51.45274349999999686, 10.52413400000000365 52.27524549999998271);DE023C1;DE506C1;284043.8123;0
LineString (8.93463700000000927 50.12690950000001067, 10.30811849999997776 47.73818399999998974);DE047C1;DE066C1;284056.3202;0
LineString (9.18234150000000682 49.15271150000000944, 12.08271350000001121 50.89400499999999283);DE529C1;DE535C1;284058.4065;0
LineString (7.47491899999999987 51.5161939999999845, 10.01188600000000406 53.54765250000002652);DE010C1;DE002C1;284110.0063;0
LineString (7.01719300000002022 51.43384550000001809, 11.02032250000002023 50.98310049999997773);DE006C1;DE032C1;284170.1501;0
LineString (8.04696849999999131 52.27766800000000558, 11.9685024999999996 51.47979600000002165);DE018C1;DE517C1;284224.674;0
LineString (6.97323749999998199 50.94566700000001447, 11.02032250000002023 50.98310049999997773);DE004C1;DE032C1;284308.2207;0
LineString (9.14581399999997302 49.96385600000002114, 12.91179249999999001 50.82634000000001606);DE061C1;DE505C1;284413.2181;0
LineString (8.01170450000000756 50.88107500000000982, 11.9685024999999996 51.47979600000002165);DE018C1;DE540C1;284544.8627;0
LineString (8.78096799999997302 50.09105499999998301, 10.30811849999997776 47.73818399999998974);DE066C1;DE531C1;284579.294;0
LineString (8.51391100000000733 50.56606950000002598, 8.7807770000000005 53.11898949999999786);DE012C1;DE079C1;284643.1393;0
LineString (8.51391100000000733 50.56606950000002598, 12.37476900000001478 51.34217399999999998);DE008C1;DE079C1;284657.641;0
LineString (7.62363950000002433 51.95436849999998685, 9.98447249999998121 54.08112749999997959);DE055C1;DE504C1;284777.8774;0
LineString (7.15434749999997166 50.97915349999999535, 9.17207350000001043 48.77454399999999168);DE007C1;DE541C1;284864.7431;0
LineString (7.10978749999998172 50.70573200000001179, 10.89892400000002226 49.88722899999999072);DE034C1;DE062C1;284889.3983;0
LineString (6.65507450000001199 49.76293700000002218, 9.95002299999998741 48.39085649999998395);DE026C1;DE532C1;284973.5725;0
LineString (8.93463700000000927 50.12690950000001067, 10.78489350000000968 52.41075599999999213);DE526C1;DE047C1;284993.1796;0
LineString (10.41663449999998647 53.24105550000001585, 12.08271350000001121 50.89400499999999283);DE058C1;DE535C1;285031.0537;0
LineString (7.15434749999997166 50.97915349999999535, 9.00408850000002303 48.71228849999999966);DE541C1;DE068C1;285059.8816;0
LineString (6.70211899999998195 51.17296199999998407, 10.09452800000002526 52.64497699999998304);DE060C1;DE521C1;285130.987;0
LineString (7.81812800000000152 47.99256750000000693, 10.96548649999999725 49.49141950000000634);DE027C1;DE538C1;285210.0037;0
LineString (8.6647530000000188 49.88157250000000431, 11.54725450000000819 48.15320350000001781);DE003C1;DE025C1;285269.4677;0
LineString (7.33101950000002489 51.42741449999999759, 9.18234150000000682 49.15271150000000944);DE529C1;DE543C1;285332.834;0
LineString (7.19004949999998644 50.77139599999998154, 10.52413400000000365 52.27524549999998271);DE075C1;DE506C1;285507.6728;0
LineString (9.65230900000000247 50.56311950000002753, 12.5193295000000262 52.40272549999997409);DE056C1;DE065C1;285535.559;0
LineString (8.75389100000001008 50.80562099999997372, 10.05274850000000697 48.38061900000002424);DE053C1;DE076C1;285579.6011;0
LineString (8.6826135000000022 50.57895250000001397, 12.23099799999999959 51.85378350000002001);DE057C1;DE082C1;285582.2619;0
LineString (9.94089600000000928 49.7846554999999853, 11.64139000000000124 52.11651999999997997);DE019C1;DE524C1;285593.1878;0
LineString (10.97814549999998235 49.58233100000001059, 11.64139000000000124 52.11651999999997997);DE019C1;DE545C1;285756.5101;0
LineString (10.13240200000001323 54.32481000000001359, 13.02843250000000808 52.42620399999998426);DE039C1;DE041C1;285955.3184;0
LineString (8.26036449999998013 50.0791510000000244, 12.08271350000001121 50.89400499999999283);DE020C1;DE535C1;285973.4584;0
LineString (7.66976199999999153 51.38692600000001676, 11.64139000000000124 52.11651999999997997);DE019C1;DE045C1;285987.9489;0
LineString (10.37074499999999944 52.12447200000002567, 10.97814549999998235 49.58233100000001059);DE536C1;DE545C1;286014.913;0
LineString (8.75422350000002325 51.73023899999998321, 10.97814549999998235 49.58233100000001059);DE523C1;DE545C1;286016.2767;0
LineString (9.32652450000000499 48.74129199999998718, 9.46035299999999779 51.31149499999997943);DE046C1;DE513C1;286043.1521;0
LineString (6.70211899999998195 51.17296199999998407, 9.18234150000000682 49.15271150000000944);DE521C1;DE529C1;286154.5544;0
LineString (6.10988750000001346 50.75939249999998992, 7.94381249999997863 48.4777339999999981);DE507C1;DE073C1;286266.303;0
LineString (7.16895149999999148 51.25060700000000224, 8.71288199999997914 48.87641750000000229);DE533C1;DE546C1;286269.4348;0
LineString (7.22498200000001134 51.46995500000002721, 8.41270750000001044 49.01135299999998551);DE035C1;DE015C1;286293.4023;0
LineString (9.94089600000000928 49.7846554999999853, 13.41507699999999659 48.58209799999997358);DE524C1;DE081C1;286378.8952;0
LineString (8.01170450000000756 50.88107500000000982, 12.08271350000001121 50.89400499999999283);DE540C1;DE535C1;286432.9795;0
LineString (8.43504949999999099 49.32974250000000893, 12.15950049999997873 48.5446774999999775);DE067C1;DE080C1;286457.8997;0
LineString (11.41658699999999271 53.62152400000002217, 14.36628000000001748 51.77269000000001142);DE031C1;DE539C1;286476.9069;0
LineString (7.01540099999999711 51.05310800000000881, 9.21748150000001942 48.90369349999997439);DE049C1;DE519C1;286511.2692;0
LineString (6.97323749999998199 50.94566700000001447, 10.09452800000002526 52.64497699999998304);DE004C1;DE060C1;286517.6151;0
LineString (7.47491899999999987 51.5161939999999845, 8.41270750000001044 49.01135299999998551);DE010C1;DE035C1;286528.3789;0
LineString (8.43504949999999099 49.32974250000000893, 11.58702599999998029 50.92425750000001017);DE080C1;DE547C1;286759.89;0
LineString (8.71288199999997914 48.87641750000000229, 11.02032250000002023 50.98310049999997773);DE533C1;DE032C1;286942.8911;0
LineString (6.81018249999999625 51.23549450000001571, 9.18234150000000682 49.15271150000000944);DE011C1;DE529C1;286959.5156;0
LineString (6.97323749999998199 50.94566700000001447, 10.52413400000000365 52.27524549999998271);DE004C1;DE506C1;286986.5324;0
LineString (8.01170450000000756 50.88107500000000982, 11.64139000000000124 52.11651999999997997);DE540C1;DE019C1;287049.2685;0
LineString (9.32652450000000499 48.74129199999998718, 11.31787400000001753 50.97834749999998394);DE030C1;DE046C1;287051.4722;0
LineString (8.22434449999997241 53.14457399999997733, 8.6826135000000022 50.57895250000001397);DE057C1;DE520C1;287201.7289;0
LineString (7.01719300000002022 51.43384550000001809, 8.41270750000001044 49.01135299999998551);DE006C1;DE035C1;287262.3349;0
LineString (9.17207350000001043 48.77454399999999168, 12.13591800000000376 50.49836649999997462);DE007C1;DE063C1;287352.294;0
LineString (7.2132230000000277 51.60496449999999413, 10.01188600000000406 53.54765250000002652);DE002C1;DE525C1;287584.0934;0
LineString (8.22434449999997241 53.14457399999997733, 8.51391100000000733 50.56606950000002598);DE079C1;DE520C1;287588.3409;0
LineString (8.6647530000000188 49.88157250000000431, 12.48133350000000519 50.72846049999998286);DE025C1;DE544C1;287713.6721;0
LineString (7.2243310000000065 51.1826874999999859, 11.31787400000001753 50.97834749999998394);DE030C1;DE530C1;287721.2458;0
LineString (9.98447249999998121 54.08112749999997959, 13.40185100000002194 52.50153050000000121);DE001C1;DE055C1;287759.123;0
LineString (8.04696849999999131 52.27766800000000558, 11.58702599999998029 50.92425750000001017);DE517C1;DE547C1;287764.9219;0
LineString (6.92024450000002389 51.57158900000001722, 10.22090150000002495 50.04701299999999264);DE077C1;DE528C1;287858.3372;0
LineString (8.50036649999998417 49.49939000000000533, 12.15950049999997873 48.5446774999999775);DE067C1;DE502C1;287880.3243;0
LineString (7.82354249999997364 51.66521099999999933, 11.9685024999999996 51.47979600000002165);DE018C1;DE514C1;288071.6286;0
LineString (8.2414969999999812 49.97418649999997342, 9.7697029999999927 52.3794990000000098);DE037C1;DE013C1;288128.4129;0
LineString (8.41270750000001044 49.01135299999998551, 11.02032250000002023 50.98310049999997773);DE035C1;DE032C1;288155.7369;0
LineString (6.97323749999998199 50.94566700000001447, 9.00408850000002303 48.71228849999999966);DE004C1;DE068C1;288171.0325;0
LineString (7.81812800000000152 47.99256750000000693, 10.22090150000002495 50.04701299999999264);DE027C1;DE077C1;288215.7274;0
LineString (7.10978749999998172 50.70573200000001179, 9.18820549999998093 48.49389700000000403);DE034C1;DE537C1;288228.8375;0
LineString (9.7697029999999927 52.3794990000000098, 10.89892400000002226 49.88722899999999072);DE013C1;DE062C1;288303.3926;0
LineString (7.66976199999999153 51.38692600000001676, 10.01188600000000406 53.54765250000002652);DE045C1;DE002C1;288314.7852;0
LineString (8.75422350000002325 51.73023899999998321, 9.18234150000000682 49.15271150000000944);DE523C1;DE529C1;288324.7261;0
LineString (7.49763050000001385 51.34817249999997557, 8.71288199999997914 48.87641750000000229);DE511C1;DE533C1;288339.3319;0
LineString (6.8471154999999726 51.5131279999999947, 10.22090150000002495 50.04701299999999264);DE077C1;DE509C1;288433.2692;0
LineString (9.43853100000001177 54.78499449999998205, 10.52413400000000365 52.27524549999998271);DE052C1;DE506C1;288443.3591;0
LineString (8.6647530000000188 49.88157250000000431, 9.7697029999999927 52.3794990000000098);DE013C1;DE025C1;288450.0058;0
LineString (6.8471154999999726 51.5131279999999947, 10.78489350000000968 52.41075599999999213);DE509C1;DE526C1;288460.871;0
LineString (8.54062499999997726 52.01097349999997732, 10.89892400000002226 49.88722899999999072);DE017C1;DE062C1;288556.9974;0
LineString (9.65230900000000247 50.56311950000002753, 12.15950049999997873 48.5446774999999775);DE065C1;DE067C1;288594.396;0
LineString (6.97323749999998199 50.94566700000001447, 9.17207350000001043 48.77454399999999168);DE004C1;DE007C1;288608.776;0
LineString (7.81812800000000152 47.99256750000000693, 11.07928099999998039 49.436396000000002);DE014C1;DE027C1;288701.7855;0
LineString (8.0874564999999734 53.56689799999998058, 11.64139000000000124 52.11651999999997997);DE019C1;DE048C1;288734.127;0
LineString (6.8784610000000157 51.41378150000002734, 8.41270750000001044 49.01135299999998551);DE035C1;DE022C1;288781.9656;0
LineString (7.00688350000001492 49.23980799999998226, 10.96548649999999725 49.49141950000000634);DE040C1;DE538C1;288856.5566;0
LineString (9.7697029999999927 52.3794990000000098, 9.94089600000000928 49.7846554999999853);DE013C1;DE524C1;288924.7521;0
LineString (7.66976199999999153 51.38692600000001676, 8.71288199999997914 48.87641750000000229);DE045C1;DE533C1;289027.8799;0
LineString (10.8855090000000132 48.34556450000002314, 12.48133350000000519 50.72846049999998286);DE033C1;DE544C1;289085.918;0
LineString (7.01540099999999711 51.05310800000000881, 8.0874564999999734 53.56689799999998058);DE048C1;DE519C1;289106.6623;0
LineString (7.20864849999998114 51.53749199999998609, 10.41663449999998647 53.24105550000001585);DE058C1;DE515C1;289144.6513;0
LineString (10.09452800000002526 52.64497699999998304, 10.22090150000002495 50.04701299999999264);DE060C1;DE077C1;289170.0557;0
LineString (7.00688350000001492 49.23980799999998226, 9.46035299999999779 51.31149499999997943);DE040C1;DE513C1;289260.6215;0
LineString (9.46035299999999779 51.31149499999997943, 11.41658699999999271 53.62152400000002217);DE031C1;DE513C1;289370.2251;0
LineString (7.19004949999998644 50.77139599999998154, 10.09452800000002526 52.64497699999998304);DE060C1;DE075C1;289372.3773;0
LineString (8.78096799999997302 50.09105499999998301, 12.37476900000001478 51.34217399999999998);DE531C1;DE008C1;289419.0494;0
LineString (8.51391100000000733 50.56606950000002598, 11.39500700000002098 48.75510750000000826);DE079C1;DE534C1;289508.8301;0
LineString (7.76069999999998572 49.4328869999999938, 11.02032250000002023 50.98310049999997773);DE032C1;DE044C1;289573.5217;0
LineString (9.17207350000001043 48.77454399999999168, 11.31787400000001753 50.97834749999998394);DE007C1;DE030C1;289581.1624;0
LineString (7.47491899999999987 51.5161939999999845, 9.18234150000000682 49.15271150000000944);DE010C1;DE529C1;289627.0791;0
LineString (7.49763050000001385 51.34817249999997557, 10.41663449999998647 53.24105550000001585);DE058C1;DE511C1;289824.5119;0
LineString (7.57955149999997957 50.3485145000000216, 11.58467250000001059 49.9377435000000105);DE042C1;DE059C1;289882.6553;0
LineString (8.54062499999997726 52.01097349999997732, 8.69418150000001333 49.40551349999998365);DE017C1;DE522C1;290040.9684;0
LineString (7.49763050000001385 51.34817249999997557, 11.58702599999998029 50.92425750000001017);DE511C1;DE547C1;290044.0425;0
LineString (9.98447249999998121 54.08112749999997959, 12.23099799999999959 51.85378350000002001);DE055C1;DE082C1;290177.3109;0
LineString (6.41196600000000672 51.16721300000000383, 8.0874564999999734 53.56689799999998058);DE036C1;DE048C1;290368.7153;0
LineString (7.49763050000001385 51.34817249999997557, 10.89892400000002226 49.88722899999999072);DE062C1;DE511C1;290396.8143;0
LineString (8.45193599999998924 48.05600850000001856, 12.11373750000001337 49.01306849999997439);DE028C1;DE051C1;290578.2817;0
LineString (7.00688350000001492 49.23980799999998226, 10.89892400000002226 49.88722899999999072);DE062C1;DE040C1;290584.7668;0
LineString (7.57955149999997957 50.3485145000000216, 11.58702599999998029 50.92425750000001017);DE042C1;DE547C1;290612.6375;0
LineString (8.7807770000000005 53.11898949999999786, 9.65230900000000247 50.56311950000002753);DE012C1;DE065C1;290645.4571;0
LineString (7.81812800000000152 47.99256750000000693, 8.51391100000000733 50.56606950000002598);DE027C1;DE079C1;290651.5664;0
LineString (7.00688350000001492 49.23980799999998226, 10.97814549999998235 49.58233100000001059);DE040C1;DE545C1;290657.2517;0
LineString (8.93463700000000927 50.12690950000001067, 11.54725450000000819 48.15320350000001781);DE003C1;DE047C1;290688.7695;0
LineString (6.73478000000000065 51.43959200000000465, 10.22090150000002495 50.04701299999999264);DE077C1;DE501C1;290722.0707;0
LineString (6.5796100000000024 51.34522650000002386, 8.41270750000001044 49.01135299999998551);DE035C1;DE508C1;290731.6783;0
LineString (8.04696849999999131 52.27766800000000558, 12.23099799999999959 51.85378350000002001);DE082C1;DE517C1;290737.4584;0
LineString (6.8784610000000157 51.41378150000002734, 10.78489350000000968 52.41075599999999213);DE022C1;DE526C1;290750.886;0
LineString (7.2243310000000065 51.1826874999999859, 9.21748150000001942 48.90369349999997439);DE530C1;DE049C1;290906.9305;0
LineString (8.39684649999998101 49.4820775000000026, 12.13591800000000376 50.49836649999997462);DE063C1;DE518C1;290941.4882;0
LineString (9.00408850000002303 48.71228849999999966, 9.46035299999999779 51.31149499999997943);DE068C1;DE513C1;290950.0337;0
LineString (6.5796100000000024 51.34522650000002386, 10.52413400000000365 52.27524549999998271);DE506C1;DE508C1;291013.8308;0
LineString (8.04696849999999131 52.27766800000000558, 10.22090150000002495 50.04701299999999264);DE077C1;DE517C1;291020.2358;0
LineString (7.22498200000001134 51.46995500000002721, 11.31787400000001753 50.97834749999998394);DE030C1;DE015C1;291067.6703;0
LineString (8.26036449999998013 50.0791510000000244, 10.52413400000000365 52.27524549999998271);DE020C1;DE506C1;291089.5157;0
LineString (6.70211899999998195 51.17296199999998407, 10.52413400000000365 52.27524549999998271);DE506C1;DE521C1;291137.3504;0
LineString (9.00408850000002303 48.71228849999999966, 11.02032250000002023 50.98310049999997773);DE032C1;DE068C1;291214.8981;0
LineString (8.2414969999999812 49.97418649999997342, 10.30811849999997776 47.73818399999998974);DE066C1;DE037C1;291228.7422;0
LineString (6.8471154999999726 51.5131279999999947, 9.94089600000000928 49.7846554999999853);DE524C1;DE509C1;291242.6949;0
LineString (10.8855090000000132 48.34556450000002314, 11.58702599999998029 50.92425750000001017);DE033C1;DE547C1;291245.9983;0
LineString (7.62363950000002433 51.95436849999998685, 9.94089600000000928 49.7846554999999853);DE504C1;DE524C1;291288.6305;0
LineString (8.35688349999998081 49.53306400000002441, 12.13591800000000376 50.49836649999997462);DE063C1;DE070C1;291315.2361;0
LineString (8.93463700000000927 50.12690950000001067, 11.64139000000000124 52.11651999999997997);DE019C1;DE047C1;291347.7833;0
LineString (8.64419149999997671 50.1179480000000126, 10.30811849999997776 47.73818399999998974);DE005C1;DE066C1;291366.7425;0
LineString (7.19004949999998644 50.77139599999998154, 11.31787400000001753 50.97834749999998394);DE075C1;DE030C1;291414.522;0
LineString (8.2414969999999812 49.97418649999997342, 12.08271350000001121 50.89400499999999283);DE037C1;DE535C1;291417.8079;0
LineString (7.33101950000002489 51.42741449999999759, 10.41663449999998647 53.24105550000001585);DE058C1;DE543C1;291441.2783;0
LineString (7.19004949999998644 50.77139599999998154, 9.18820549999998093 48.49389700000000403);DE075C1;DE537C1;291523.2825;0
LineString (8.93463700000000927 50.12690950000001067, 10.09452800000002526 52.64497699999998304);DE060C1;DE047C1;291542.5573;0
LineString (6.92024450000002389 51.57158900000001722, 9.94089600000000928 49.7846554999999853);DE524C1;DE528C1;291672.4279;0
LineString (7.06628949999998213 51.16230699999999842, 10.78489350000000968 52.41075599999999213);DE516C1;DE526C1;291733.9986;0
LineString (9.94385099999999511 52.14473349999997254, 13.78345649999999978 51.06644099999999753);DE009C1;DE542C1;291761.315;0
LineString (7.81812800000000152 47.99256750000000693, 10.97814549999998235 49.58233100000001059);DE027C1;DE545C1;291804.7323;0
LineString (11.58702599999998029 50.92425750000001017, 13.41507699999999659 48.58209799999997358);DE081C1;DE547C1;291895.6902;0
LineString (6.65507450000001199 49.76293700000002218, 10.05274850000000697 48.38061900000002424);DE026C1;DE076C1;291956.6053;0
LineString (7.76069999999998572 49.4328869999999938, 8.54062499999997726 52.01097349999997732);DE017C1;DE044C1;292029.4224;0
LineString (7.16895149999999148 51.25060700000000224, 11.31787400000001753 50.97834749999998394);DE030C1;DE546C1;292062.2919;0
