wkt_geom;InputID;TargetID;Distance
LineString (3453848.75896579492837191 5424471.4946203175932169, 3462384.64057742105796933 5426872.13059444166719913);23;1;8867.917673
LineString (3453601.01639671809971333 5436313.93858938571065664, 3453990.06361989071592689 5427425.44798240438103676);31;20;8897.773399
LineString (3449706.50982074066996574 5423390.22540468163788319, 3457268.98848493350669742 5428081.87244538124650717);10;3;8900.410401
LineString (3464719.30048469034954906 5432442.04108787141740322, 3467158.64961910201236606 5423881.07062907610088587);21;14;8902.606404
LineString (3458048.36599232768639922 5426546.6815110445022583, 3464719.30048469034954906 5432442.04108787141740322);14;13;8903.505104
LineString (3449706.50982074066996574 5423390.22540468163788319, 3458048.36599232768639922 5426546.6815110445022583);3;13;8919.91011
LineString (3457268.98848493350669742 5428081.87244538124650717, 3464611.47653896687552333 5433151.62009744439274073);10;49;8923.587124
LineString (3468935.69408008782193065 5427807.71101057343184948, 3470109.42191518936306238 5436662.94686345662921667);9;39;8933.592818
LineString (3462656.77635816438123584 5425198.84765840321779251, 3470996.66585338255390525 5428416.35889498051255941);22;30;8939.979424
LineString (3452022.87577706621959805 5430948.10442888643592596, 3457792.80140150897204876 5424119.22082886192947626);26;43;8940.936919
LineString (3456391.66935586743056774 5436679.22981312964111567, 3464611.47653896687552333 5433151.62009744439274073);49;48;8945.694787
LineString (3453990.06361989071592689 5427425.44798240438103676, 3462656.77635816438123584 5425198.84765840321779251);20;30;8949.058174
LineString (3469242.10503632668405771 5437211.66114674508571625, 3470996.66585338255390525 5428416.35889498051255941);35;22;8969.520804
LineString (3448430.85773900244385004 5426543.46239918936043978, 3457268.98848493350669742 5428081.87244538124650717);10;19;8971.867182
LineString (3468723.84347889805212617 5428870.43565299920737743, 3470757.58480571396648884 5437620.50360719952732325);6;11;8984.224623
LineString (3462159.84320575930178165 5426688.41854207124561071, 3470996.66585338255390525 5428416.35889498051255941);22;47;9005.146225
LineString (3453601.01639671809971333 5436313.93858938571065664, 3457268.98848493350669742 5428081.87244538124650717);10;31;9013.077881
LineString (3464719.30048469034954906 5432442.04108787141740322, 3469195.91268025850877166 5424600.50072824023663998);14;34;9030.305008
LineString (3462178.43183876946568489 5426407.10723903961479664, 3470996.66585338255390525 5428416.35889498051255941);8;22;9045.215755
LineString (3449908.01308531407266855 5435545.69743746984750032, 3453990.06361989071592689 5427425.44798240438103676);20;38;9089.327493
LineString (3468935.69408008782193065 5427807.71101057343184948, 3471558.65334488870576024 5436536.49105874821543694);40;9;9115.295167
LineString (3448430.85773900244385004 5426543.46239918936043978, 3449908.01308531407266855 5435545.69743746984750032);38;19;9123.365019
LineString (3448430.85773900244385004 5426543.46239918936043978, 3454905.93222851492464542 5432975.09213650040328503);46;19;9127.278368
LineString (3451637.01836292631924152 5421813.62729568686336279, 3452022.87577706621959805 5430948.10442888643592596);43;15;9143.395915
LineString (3449741.57612347323447466 5428499.80919848289340734, 3457792.80140150897204876 5424119.22082886192947626);25;26;9166.650946
LineString (3462656.77635816438123584 5425198.84765840321779251, 3471259.77054715529084206 5421970.82867374643683434);30;41;9189.652742
LineString (3450492.70694015640765429 5428681.37302775215357542, 3456362.14373768400400877 5421591.03055325616151094);18;44;9205.350964
LineString (3470757.58480571396648884 5437620.50360719952732325, 3470996.66585338255390525 5428416.35889498051255941);22;6;9208.19429
LineString (3462384.64057742105796933 5426872.13059444166719913, 3471345.1894326894544065 5424502.88789097126573324);2;23;9269.478767
LineString (3456284.30115146934986115 5431976.09285443928092718, 3462656.77635816438123584 5425198.84765840321779251);30;0;9303.562446
LineString (3451798.97748474264517426 5430317.69400124438107014, 3459069.47409876342862844 5424510.26605264004319906);32;4;9306.052399
LineString (3458048.36599232768639922 5426546.6815110445022583, 3464611.47653896687552333 5433151.62009744439274073);49;13;9312.184512
LineString (3454905.93222851492464542 5432975.09213650040328503, 3457792.80140150897204876 5424119.22082886192947626);26;46;9315.37291
LineString (3451933.77845957269892097 5431382.375694889575243, 3457792.80140150897204876 5424119.22082886192947626);45;26;9332.604053
LineString (3456391.66935586743056774 5436679.22981312964111567, 3464719.30048469034954906 5432442.04108787141740322);14;48;9344.560623
LineString (3448430.85773900244385004 5426543.46239918936043978, 3456362.14373768400400877 5421591.03055325616151094);19;44;9351.356564
LineString (3462178.43183876946568489 5426407.10723903961479664, 3471345.1894326894544065 5424502.88789097126573324);2;8;9363.459995
LineString (3464611.47653896687552333 5433151.62009744439274073, 3467552.71176850516349077 5424257.1826713215559721);36;49;9369.065884
LineString (3457792.80140150897204876 5424119.22082886192947626, 3467158.64961910201236606 5423881.07062907610088587);21;26;9369.852999
LineString (3448432.34829761600121856 5423337.44196032825857401, 3457792.80140150897204876 5424119.22082886192947626);26;27;9393.931352
LineString (3468935.69408008782193065 5427807.71101057343184948, 3469242.10503632668405771 5437211.66114674508571625);35;9;9409.893982
LineString (3449706.50982074066996574 5423390.22540468163788319, 3459069.47409876342862844 5424510.26605264004319906);32;3;9430.623163
LineString (3454905.93222851492464542 5432975.09213650040328503, 3459069.47409876342862844 5424510.26605264004319906);46;32;9434.23244
LineString (3462159.84320575930178165 5426688.41854207124561071, 3471345.1894326894544065 5424502.88789097126573324);47;2;9442.791856
LineString (3453848.75896579492837191 5424471.4946203175932169, 3454694.72752937115728855 5433902.57885454595088959);1;16;9469.777488
LineString (3458048.36599232768639922 5426546.6815110445022583, 3467158.64961910201236606 5423881.07062907610088587);13;21;9493.232132
LineString (3451084.57525472668930888 5429673.20979042630642653, 3459069.47409876342862844 5424510.26605264004319906);7;32;9509.556407
LineString (3453404.55361524969339371 5422713.04253131803125143, 3462178.43183876946568489 5426407.10723903961479664);8;37;9520.760971
LineString (3462656.77635816438123584 5425198.84765840321779251, 3472171.90485716983675957 5424803.07942000404000282);33;30;9524.389672
LineString (3450492.70694015640765429 5428681.37302775215357542, 3459069.47409876342862844 5424510.26605264004319906);32;18;9538.151677
LineString (3452022.87577706621959805 5430948.10442888643592596, 3459069.47409876342862844 5424510.26605264004319906);43;32;9545.540814
LineString (3448430.85773900244385004 5426543.46239918936043978, 3456284.30115146934986115 5431976.09285443928092718);19;0;9550.216025
LineString (3450492.70694015640765429 5428681.37302775215357542, 3456586.13837308529764414 5421315.44365351181477308);24;18;9560.506516
LineString (3453990.06361989071592689 5427425.44798240438103676, 3456391.66935586743056774 5436679.22981312964111567);48;20;9561.194351
LineString (3449741.57612347323447466 5428499.80919848289340734, 3456362.14373768400400877 5421591.03055325616151094);25;44;9569.725419
LineString (3451637.01836292631924152 5421813.62729568686336279, 3451933.77845957269892097 5431382.375694889575243);15;45;9574.157677
LineString (3453404.55361524969339371 5422713.04253131803125143, 3462656.77635816438123584 5425198.84765840321779251);30;37;9581.288851
LineString (3454694.72752937115728855 5433902.57885454595088959, 3455663.71174610918387771 5424355.57401029951870441);16;29;9596.901731
LineString (3454905.93222851492464542 5432975.09213650040328503, 3462159.84320575930178165 5426688.41854207124561071);47;46;9599.965886
LineString (3464611.47653896687552333 5433151.62009744439274073, 3467158.64961910201236606 5423881.07062907610088587);49;21;9615.068747
LineString (3453404.55361524969339371 5422713.04253131803125143, 3462159.84320575930178165 5426688.41854207124561071);37;47;9616.489594
LineString (3448430.85773900244385004 5426543.46239918936043978, 3458048.36599232768639922 5426546.6815110445022583);13;19;9618.42027
LineString (3451084.57525472668930888 5429673.20979042630642653, 3456362.14373768400400877 5421591.03055325616151094);7;44;9653.548618
LineString (3454905.93222851492464542 5432975.09213650040328503, 3462384.64057742105796933 5426872.13059444166719913);46;23;9653.773482
LineString (3448430.85773900244385004 5426543.46239918936043978, 3454694.72752937115728855 5433902.57885454595088959);16;19;9664.835821
LineString (3455663.71174610918387771 5424355.57401029951870441, 3465232.31786350952461362 5425724.29433836974203587);42;29;9666.991303
LineString (3448430.85773900244385004 5426543.46239918936043978, 3457792.80140150897204876 5424119.22082886192947626);19;26;9671.635918
LineString (3448430.85773900244385004 5426543.46239918936043978, 3456586.13837308529764414 5421315.44365351181477308);24;19;9688.031354
LineString (3453404.55361524969339371 5422713.04253131803125143, 3456284.30115146934986115 5431976.09285443928092718);0;37;9701.223586
LineString (3464611.47653896687552333 5433151.62009744439274073, 3469195.91268025850877166 5424600.50072824023663998);49;34;9703.494995
LineString (3456586.13837308529764414 5421315.44365351181477308, 3465232.31786350952461362 5425724.29433836974203587);42;24;9706.359622
LineString (3454905.93222851492464542 5432975.09213650040328503, 3464611.47653896687552333 5433151.62009744439274073);46;49;9708.137194
LineString (3459069.47409876342862844 5424510.26605264004319906, 3464719.30048469034954906 5432442.04108787141740322);14;32;9739.208756
LineString (3457792.80140150897204876 5424119.22082886192947626, 3467552.71176850516349077 5424257.1826713215559721);26;36;9761.905479
LineString (3458048.36599232768639922 5426546.6815110445022583, 3467552.71176850516349077 5424257.1826713215559721);13;36;9777.234218
LineString (3456362.14373768400400877 5421591.03055325616151094, 3465232.31786350952461362 5425724.29433836974203587);44;42;9786.890952
LineString (3451406.10398236708715558 5428258.24060113355517387, 3456391.66935586743056774 5436679.22981312964111567);48;28;9787.031673
LineString (3454905.93222851492464542 5432975.09213650040328503, 3462178.43183876946568489 5426407.10723903961479664);46;8;9800.319014
LineString (3454905.93222851492464542 5432975.09213650040328503, 3464719.30048469034954906 5432442.04108787141740322);14;46;9828.835238
LineString (3451798.97748474264517426 5430317.69400124438107014, 3456362.14373768400400877 5421591.03055325616151094);44;4;9848.573893
LineString (3453404.55361524969339371 5422713.04253131803125143, 3462384.64057742105796933 5426872.13059444166719913);23;37;9897.435333
LineString (3451933.77845957269892097 5431382.375694889575243, 3459069.47409876342862844 5424510.26605264004319906);32;45;9907.691188
LineString (3449741.57612347323447466 5428499.80919848289340734, 3456586.13837308529764414 5421315.44365351181477308);25;24;9923.754881
LineString (3450492.70694015640765429 5428681.37302775215357542, 3456391.66935586743056774 5436679.22981312964111567);48;18;9938.869429
LineString (3454694.72752937115728855 5433902.57885454595088959, 3464611.47653896687552333 5433151.62009744439274073);49;16;9946.152461
LineString (3468935.69408008782193065 5427807.71101057343184948, 3470757.58480571396648884 5437620.50360719952732325);6;9;9981.509644
LineString (3462384.64057742105796933 5426872.13059444166719913, 3472171.90485716983675957 5424803.07942000404000282);33;23;10004.65672
LineString (3451084.57525472668930888 5429673.20979042630642653, 3456586.13837308529764414 5421315.44365351181477308);24;7;10006.86634
LineString (3448432.34829761600121856 5423337.44196032825857401, 3457268.98848493350669742 5428081.87244538124650717);10;27;10030.67328
LineString (3462384.64057742105796933 5426872.13059444166719913, 3466659.65724263805896044 5435999.49862106051295996);23;5;10079.91794
LineString (3462178.43183876946568489 5426407.10723903961479664, 3471259.77054715529084206 5421970.82867374643683434);41;8;10108.06698
LineString (3462178.43183876946568489 5426407.10723903961479664, 3472171.90485716983675957 5424803.07942000404000282);33;8;10122.47869
LineString (3459069.47409876342862844 5424510.26605264004319906, 3469195.91268025850877166 5424600.50072824023663998);32;34;10127.91217
LineString (3454694.72752937115728855 5433902.57885454595088959, 3464719.30048469034954906 5432442.04108787141740322);14;16;10131.43985
LineString (3448432.34829761600121856 5423337.44196032825857401, 3458048.36599232768639922 5426546.6815110445022583);13;27;10138.35814
LineString (3462384.64057742105796933 5426872.13059444166719913, 3471259.77054715529084206 5421970.82867374643683434);41;23;10139.65046
LineString (3449741.57612347323447466 5428499.80919848289340734, 3459069.47409876342862844 5424510.26605264004319906);25;32;10146.21368
LineString (3462159.84320575930178165 5426688.41854207124561071, 3472171.90485716983675957 5424803.07942000404000282);33;47;10189.12774
LineString (3451798.97748474264517426 5430317.69400124438107014, 3456586.13837308529764414 5421315.44365351181477308);24;4;10196.8606
LineString (3462159.84320575930178165 5426688.41854207124561071, 3471259.77054715529084206 5421970.82867374643683434);47;41;10251.17813
LineString (3454694.72752937115728855 5433902.57885454595088959, 3457792.80140150897204876 5424119.22082886192947626);26;16;10263.09811
LineString (3459069.47409876342862844 5424510.26605264004319906, 3464611.47653896687552333 5433151.62009744439274073);49;32;10266.80871
LineString (3456391.66935586743056774 5436679.22981312964111567, 3458048.36599232768639922 5426546.6815110445022583);48;13;10268.02432
LineString (3456391.66935586743056774 5436679.22981312964111567, 3466659.65724263805896044 5435999.49862106051295996);48;5;10291.52633
LineString (3452022.87577706621959805 5430948.10442888643592596, 3456362.14373768400400877 5421591.03055325616151094);44;43;10315.18182
LineString (3464719.30048469034954906 5432442.04108787141740322, 3471345.1894326894544065 5424502.88789097126573324);2;14;10341.89594
LineString (3462159.84320575930178165 5426688.41854207124561071, 3466659.65724263805896044 5435999.49862106051295996);47;5;10342.42368
LineString (3454910.15424565970897675 5429127.42035745643079281, 3464719.30048469034954906 5432442.04108787141740322);12;14;10355.08035
LineString (3454694.72752937115728855 5433902.57885454595088959, 3459069.47409876342862844 5424510.26605264004319906);32;16;10362.12589
LineString (3453404.55361524969339371 5422713.04253131803125143, 3454905.93222851492464542 5432975.09213650040328503);37;46;10372.203
LineString (3465232.31786350952461362 5425724.29433836974203587, 3466659.65724263805896044 5435999.49862106051295996);42;5;10374.89358
LineString (3454694.72752937115728855 5433902.57885454595088959, 3462159.84320575930178165 5426688.41854207124561071);16;47;10382.33216
LineString (3456284.30115146934986115 5431976.09285443928092718, 3456362.14373768400400877 5421591.03055325616151094);0;44;10386.28441
LineString (3459069.47409876342862844 5424510.26605264004319906, 3468935.69408008782193065 5427807.71101057343184948);9;32;10403.75524
LineString (3454694.72752937115728855 5433902.57885454595088959, 3462384.64057742105796933 5426872.13059444166719913);16;23;10420.31448
LineString (3449908.01308531407266855 5435545.69743746984750032, 3457268.98848493350669742 5428081.87244538124650717);10;38;10483.9219
LineString (3454910.15424565970897675 5429127.42035745643079281, 3464611.47653896687552333 5433151.62009744439274073);12;49;10503.90379
LineString (3449741.57612347323447466 5428499.80919848289340734, 3456391.66935586743056774 5436679.22981312964111567);25;48;10542.6048
LineString (3462178.43183876946568489 5426407.10723903961479664, 3466659.65724263805896044 5435999.49862106051295996);8;5;10588.55728
LineString (3454694.72752937115728855 5433902.57885454595088959, 3462178.43183876946568489 5426407.10723903961479664);8;16;10592.89869
LineString (3459069.47409876342862844 5424510.26605264004319906, 3468723.84347889805212617 5428870.43565299920737743);11;32;10594.39911
LineString (3453601.01639671809971333 5436313.93858938571065664, 3454597.78858819091692567 5425732.95110378973186016);17;31;10628.76102
LineString (3454597.78858819091692567 5425732.95110378973186016, 3465232.31786350952461362 5425724.29433836974203587);17;42;10635.61616
LineString (3452022.87577706621959805 5430948.10442888643592596, 3456586.13837308529764414 5421315.44365351181477308);43;24;10659.81903
LineString (3456284.30115146934986115 5431976.09285443928092718, 3456586.13837308529764414 5421315.44365351181477308);24;0;10665.87812
LineString (3464719.30048469034954906 5432442.04108787141740322, 3472171.90485716983675957 5424803.07942000404000282);14;33;10673.28318
LineString (3448432.34829761600121856 5423337.44196032825857401, 3459069.47409876342862844 5424510.26605264004319906);27;32;10702.60579
LineString (3453601.01639671809971333 5436313.93858938571065664, 3458048.36599232768639922 5426546.6815110445022583);13;31;10733.08431
LineString (3457268.98848493350669742 5428081.87244538124650717, 3467158.64961910201236606 5423881.07062907610088587);21;10;10745.96998
LineString (3451933.77845957269892097 5431382.375694889575243, 3456362.14373768400400877 5421591.03055325616151094);45;44;10747.15528
LineString (3449706.50982074066996574 5423390.22540468163788319, 3456284.30115146934986115 5431976.09285443928092718);0;3;10816.89787
LineString (3457792.80140150897204876 5424119.22082886192947626, 3464719.30048469034954906 5432442.04108787141740322);14;26;10829.06814
LineString (3448430.85773900244385004 5426543.46239918936043978, 3459069.47409876342862844 5424510.26605264004319906);19;32;10832.19039
LineString (3451406.10398236708715558 5428258.24060113355517387, 3462159.84320575930178165 5426688.41854207124561071);28;47;10868.78641
LineString (3454910.15424565970897675 5429127.42035745643079281, 3465232.31786350952461362 5425724.29433836974203587);12;42;10869.78579
LineString (3449908.01308531407266855 5435545.69743746984750032, 3454597.78858819091692567 5425732.95110378973186016);17;38;10876.78686
LineString (3456586.13837308529764414 5421315.44365351181477308, 3467158.64961910201236606 5423881.07062907610088587);21;24;10880.48139
LineString (3449706.50982074066996574 5423390.22540468163788319, 3454905.93222851492464542 5432975.09213650040328503);46;3;10905.244
LineString (3456284.30115146934986115 5431976.09285443928092718, 3465232.31786350952461362 5425724.29433836974203587);42;0;10916.7671
LineString (3458048.36599232768639922 5426546.6815110445022583, 3468723.84347889805212617 5428870.43565299920737743);11;13;10926.60312
LineString (3451406.10398236708715558 5428258.24060113355517387, 3462178.43183876946568489 5426407.10723903961479664);8;28;10931.29758
LineString (3458048.36599232768639922 5426546.6815110445022583, 3468935.69408008782193065 5427807.71101057343184948);9;13;10961.2664
LineString (3464611.47653896687552333 5433151.62009744439274073, 3471345.1894326894544065 5424502.88789097126573324);49;2;10962.13398
LineString (3457268.98848493350669742 5428081.87244538124650717, 3467552.71176850516349077 5424257.1826713215559721);10;36;10973.06132
LineString (3451798.97748474264517426 5430317.69400124438107014, 3462159.84320575930178165 5426688.41854207124561071);47;4;10979.19833
LineString (3454905.93222851492464542 5432975.09213650040328503, 3462656.77635816438123584 5425198.84765840321779251);30;46;10980.38382
LineString (3452022.87577706621959805 5430948.10442888643592596, 3462159.84320575930178165 5426688.41854207124561071);43;47;10996.66633
LineString (3456362.14373768400400877 5421591.03055325616151094, 3467158.64961910201236606 5423881.07062907610088587);21;44;11037.84286
LineString (3448430.85773900244385004 5426543.46239918936043978, 3453601.01639671809971333 5436313.93858938571065664);31;19;11055.02651
LineString (3451406.10398236708715558 5428258.24060113355517387, 3462384.64057742105796933 5426872.13059444166719913);23;28;11066.78499
LineString (3451933.77845957269892097 5431382.375694889575243, 3456586.13837308529764414 5421315.44365351181477308);24;45;11090.96195
LineString (3451798.97748474264517426 5430317.69400124438107014, 3462178.43183876946568489 5426407.10723903961479664);4;8;11092.78326
LineString (3454597.78858819091692567 5425732.95110378973186016, 3456391.66935586743056774 5436679.22981312964111567);48;17;11093.28199
LineString (3452022.87577706621959805 5430948.10442888643592596, 3462178.43183876946568489 5426407.10723903961479664);43;8;11125.65221
LineString (3456284.30115146934986115 5431976.09285443928092718, 3466659.65724263805896044 5435999.49862106051295996);0;5;11129.29134
LineString (3451798.97748474264517426 5430317.69400124438107014, 3462384.64057742105796933 5426872.13059444166719913);23;4;11133.39626
LineString (3452022.87577706621959805 5430948.10442888643592596, 3462384.64057742105796933 5426872.13059444166719913);23;43;11135.70986
LineString (3451637.01836292631924152 5421813.62729568686336279, 3456284.30115146934986115 5431976.09285443928092718);0;15;11175.64426
LineString (3451933.77845957269892097 5431382.375694889575243, 3462159.84320575930178165 5426688.41854207124561071);47;45;11253.01392
LineString (3464611.47653896687552333 5433151.62009744439274073, 3472171.90485716983675957 5424803.07942000404000282);33;49;11264.31378
LineString (3453404.55361524969339371 5422713.04253131803125143, 3454694.72752937115728855 5433902.57885454595088959);37;16;11264.65245
LineString (3458048.36599232768639922 5426546.6815110445022583, 3469195.91268025850877166 5424600.50072824023663998);34;13;11317.3467
LineString (3457792.80140150897204876 5424119.22082886192947626, 3464611.47653896687552333 5433151.62009744439274073);26;49;11318.28461
LineString (3456586.13837308529764414 5421315.44365351181477308, 3467552.71176850516349077 5424257.1826713215559721);24;36;11355.44799
LineString (3453990.06361989071592689 5427425.44798240438103676, 3465232.31786350952461362 5425724.29433836974203587);42;20;11371.386
LineString (3451933.77845957269892097 5431382.375694889575243, 3462384.64057742105796933 5426872.13059444166719913);45;23;11383.67965
LineString (3451933.77845957269892097 5431382.375694889575243, 3462178.43183876946568489 5426407.10723903961479664);45;8;11389.97265
LineString (3457792.80140150897204876 5424119.22082886192947626, 3469195.91268025850877166 5424600.50072824023663998);26;34;11414.46388
LineString (3453848.75896579492837191 5424471.4946203175932169, 3465232.31786350952461362 5425724.29433836974203587);42;1;11453.44973
LineString (3453601.01639671809971333 5436313.93858938571065664, 3464611.47653896687552333 5433151.62009744439274073);49;31;11456.73842
LineString (3451084.57525472668930888 5429673.20979042630642653, 3462159.84320575930178165 5426688.41854207124561071);7;47;11471.54353
LineString (3454905.93222851492464542 5432975.09213650040328503, 3456362.14373768400400877 5421591.03055325616151094);44;46;11477.84195
LineString (3457268.98848493350669742 5428081.87244538124650717, 3468723.84347889805212617 5428870.43565299920737743);11;10;11483.1681
LineString (3456391.66935586743056774 5436679.22981312964111567, 3462384.64057742105796933 5426872.13059444166719913);48;23;11494.34825
LineString (3451637.01836292631924152 5421813.62729568686336279, 3462178.43183876946568489 5426407.10723903961479664);15;8;11499.87838
LineString (3456362.14373768400400877 5421591.03055325616151094, 3467552.71176850516349077 5424257.1826713215559721);36;44;11504.97837
LineString (3455663.71174610918387771 5424355.57401029951870441, 3467158.64961910201236606 5423881.07062907610088587);21;29;11505.91557
LineString (3462656.77635816438123584 5425198.84765840321779251, 3466659.65724263805896044 5435999.49862106051295996);30;5;11519.69208
LineString (3451637.01836292631924152 5421813.62729568686336279, 3462656.77635816438123584 5425198.84765840321779251);15;30;11529.13259
LineString (3456391.66935586743056774 5436679.22981312964111567, 3462159.84320575930178165 5426688.41854207124561071);47;48;11537.47766
LineString (3451084.57525472668930888 5429673.20979042630642653, 3462178.43183876946568489 5426407.10723903961479664);7;8;11565.77935
LineString (3451637.01836292631924152 5421813.62729568686336279, 3462159.84320575930178165 5426688.41854207124561071);15;47;11598.25756
LineString (3448432.34829761600121856 5423337.44196032825857401, 3454905.93222851492464542 5432975.09213650040328503);27;46;11610.98721
LineString (3451637.01836292631924152 5421813.62729568686336279, 3454905.93222851492464542 5432975.09213650040328503);15;46;11631.31925
LineString (3449706.50982074066996574 5423390.22540468163788319, 3454694.72752937115728855 5433902.57885454595088959);16;3;11636.80834
LineString (3451084.57525472668930888 5429673.20979042630642653, 3462384.64057742105796933 5426872.13059444166719913);23;7;11643.20074
LineString (3451406.10398236708715558 5428258.24060113355517387, 3462656.77635816438123584 5425198.84765840321779251);30;28;11660.37113
LineString (3457268.98848493350669742 5428081.87244538124650717, 3468935.69408008782193065 5427807.71101057343184948);9;10;11671.15023
LineString (3448432.34829761600121856 5423337.44196032825857401, 3456284.30115146934986115 5431976.09285443928092718);27;0;11674.91738
LineString (3466659.65724263805896044 5435999.49862106051295996, 3469195.91268025850877166 5424600.50072824023663998);34;5;11678.92308
LineString (3457792.80140150897204876 5424119.22082886192947626, 3468935.69408008782193065 5427807.71101057343184948);9;26;11738.72797
LineString (3471558.65334488870576024 5436536.49105874821543694, 3472171.90485716983675957 5424803.07942000404000282);33;40;11750.64081
LineString (3449908.01308531407266855 5435545.69743746984750032, 3453848.75896579492837191 5424471.4946203175932169);1;38;11755.47108
LineString (3453601.01639671809971333 5436313.93858938571065664, 3464719.30048469034954906 5432442.04108787141740322);31;14;11774.36268
LineString (3466659.65724263805896044 5435999.49862106051295996, 3467552.71176850516349077 5424257.1826713215559721);36;5;11777.40258
LineString (3454905.93222851492464542 5432975.09213650040328503, 3456586.13837308529764414 5421315.44365351181477308);24;46;11781.1392
LineString (3456391.66935586743056774 5436679.22981312964111567, 3462178.43183876946568489 5426407.10723903961479664);48;8;11791.07612
LineString (3454694.72752937115728855 5433902.57885454595088959, 3462656.77635816438123584 5425198.84765840321779251);16;30;11797.28277
LineString (3450492.70694015640765429 5428681.37302775215357542, 3462159.84320575930178165 5426688.41854207124561071);18;47;11837.2876
LineString (3453990.06361989071592689 5427425.44798240438103676, 3464719.30048469034954906 5432442.04108787141740322);14;20;11845.28205
LineString (3453601.01639671809971333 5436313.93858938571065664, 3453848.75896579492837191 5424471.4946203175932169);31;1;11846.06245
LineString (3451637.01836292631924152 5421813.62729568686336279, 3462384.64057742105796933 5426872.13059444166719913);15;23;11879.70075
LineString (3455663.71174610918387771 5424355.57401029951870441, 3467552.71176850516349077 5424257.1826713215559721);29;36;11890.63738
LineString (3450492.70694015640765429 5428681.37302775215357542, 3462178.43183876946568489 5426407.10723903961479664);8;18;11906.14112
LineString (3457792.80140150897204876 5424119.22082886192947626, 3468723.84347889805212617 5428870.43565299920737743);11;26;11920.1996
LineString (3465232.31786350952461362 5425724.29433836974203587, 3470109.42191518936306238 5436662.94686345662921667);39;42;11977.87149
LineString (3451798.97748474264517426 5430317.69400124438107014, 3462656.77635816438123584 5425198.84765840321779251);4;30;12005.10366
LineString (3450492.70694015640765429 5428681.37302775215357542, 3462384.64057742105796933 5426872.13059444166719913);18;23;12029.95565
LineString (3471345.1894326894544065 5424502.88789097126573324, 3471558.65334488870576024 5436536.49105874821543694);2;40;12036.73628
LineString (3470109.42191518936306238 5436662.94686345662921667, 3472171.90485716983675957 5424803.07942000404000282);39;33;12039.10982
LineString (3453990.06361989071592689 5427425.44798240438103676, 3464611.47653896687552333 5433151.62009744439274073);20;49;12067.82356
LineString (3452022.87577706621959805 5430948.10442888643592596, 3462656.77635816438123584 5425198.84765840321779251);30;43;12089.75794
LineString (3469195.91268025850877166 5424600.50072824023663998, 3470109.42191518936306238 5436662.94686345662921667);39;34;12098.2185
LineString (3466659.65724263805896044 5435999.49862106051295996, 3467158.64961910201236606 5423881.07062907610088587);5;21;12129.90499
LineString (3449908.01308531407266855 5435545.69743746984750032, 3458048.36599232768639922 5426546.6815110445022583);13;38;12135.66706
LineString (3453601.01639671809971333 5436313.93858938571065664, 3455663.71174610918387771 5424355.57401029951870441);31;29;12136.02572
LineString (3454905.93222851492464542 5432975.09213650040328503, 3466659.65724263805896044 5435999.49862106051295996);46;5;12137.84069
LineString (3455663.71174610918387771 5424355.57401029951870441, 3464719.30048469034954906 5432442.04108787141740322);14;29;12141.81219
LineString (3454597.78858819091692567 5425732.95110378973186016, 3464719.30048469034954906 5432442.04108787141740322);14;17;12144.38412
LineString (3454694.72752937115728855 5433902.57885454595088959, 3466659.65724263805896044 5435999.49862106051295996);16;5;12148.53131
LineString (3449706.50982074066996574 5423390.22540468163788319, 3449908.01308531407266855 5435545.69743746984750032);38;3;12158.13999
LineString (3465232.31786350952461362 5425724.29433836974203587, 3469242.10503632668405771 5437211.66114674508571625);35;42;12168.31214
LineString (3469195.91268025850877166 5424600.50072824023663998, 3471558.65334488870576024 5436536.49105874821543694);40;34;12168.84457
LineString (3453404.55361524969339371 5422713.04253131803125143, 3465232.31786350952461362 5425724.29433836974203587);37;42;12206.29526
LineString (3470109.42191518936306238 5436662.94686345662921667, 3471345.1894326894544065 5424502.88789097126573324);39;2;12223.9443
LineString (3459069.47409876342862844 5424510.26605264004319906, 3471345.1894326894544065 5424502.88789097126573324);32;2;12277.02736
LineString (3448432.34829761600121856 5423337.44196032825857401, 3454694.72752937115728855 5433902.57885454595088959);27;16;12282.73448
LineString (3457268.98848493350669742 5428081.87244538124650717, 3466659.65724263805896044 5435999.49862106051295996);5;10;12284.28677
LineString (3448432.34829761600121856 5423337.44196032825857401, 3449908.01308531407266855 5435545.69743746984750032);27;38;12298.11802
LineString (3455663.71174610918387771 5424355.57401029951870441, 3456391.66935586743056774 5436679.22981312964111567);48;29;12346.23976
LineString (3464719.30048469034954906 5432442.04108787141740322, 3471259.77054715529084206 5421970.82867374643683434);41;14;12347.28317
LineString (3451933.77845957269892097 5431382.375694889575243, 3462656.77635816438123584 5425198.84765840321779251);45;30;12379.35612
LineString (3462384.64057742105796933 5426872.13059444166719913, 3469242.10503632668405771 5437211.66114674508571625);35;23;12408.13771
LineString (3451084.57525472668930888 5429673.20979042630642653, 3462656.77635816438123584 5425198.84765840321779251);30;7;12408.29647
LineString (3466659.65724263805896044 5435999.49862106051295996, 3471345.1894326894544065 5424502.88789097126573324);2;5;12416.03245
LineString (3454694.72752937115728855 5433902.57885454595088959, 3456362.14373768400400877 5421591.03055325616151094);16;44;12425.05307
LineString (3457268.98848493350669742 5428081.87244538124650717, 3469195.91268025850877166 5424600.50072824023663998);34;10;12425.92773
